user_id,month,plan,industry,company_size,acquisition_channel,country,sessions,features_used,support_tickets,nps_score,mrr,is_churned
U0445,2023-10-01,pro,Ecommerce,51-200,paid_search,USA,23,5,0,,99,0
U0445,2023-11-01,pro,Ecommerce,51-200,paid_search,USA,13,6,2,,99,0
U0445,2023-12-01,pro,Ecommerce,51-200,paid_search,USA,8,7,2,,99,0
U0446,2023-01-01,enterprise,Finance,51-200,organic,USA,42,10,0,,399,0
U0446,2023-02-01,enterprise,Finance,51-200,organic,USA,27,10,0,,399,0
U0446,2023-03-01,enterprise,Finance,51-200,organic,USA,35,10,1,,399,0
U0446,2023-04-01,enterprise,Finance,51-200,organic,USA,32,10,2,,399,0
U0446,2023-05-01,enterprise,Finance,51-200,organic,USA,49,10,0,,399,0
U0446,2023-06-01,enterprise,Finance,51-200,organic,USA,34,10,0,,399,0
U0446,2023-07-01,enterprise,Finance,51-200,organic,USA,28,10,0,,399,0
U0446,2023-08-01,enterprise,Finance,51-200,organic,USA,27,10,1,,399,0
U0446,2023-09-01,enterprise,Finance,51-200,organic,USA,30,10,0,,399,0
U0446,2023-10-01,enterprise,Finance,51-200,organic,USA,42,10,0,,399,0
U0446,2023-11-01,enterprise,Finance,51-200,organic,USA,29,9,0,,399,0
U0446,2023-12-01,enterprise,Finance,51-200,organic,USA,51,10,0,,399,0
U0447,2023-01-01,enterprise,SaaS,11-50,paid_search,Germany,58,10,0,,399,0
U0447,2023-02-01,enterprise,SaaS,11-50,paid_search,Germany,5,10,0,,399,0
U0447,2023-03-01,enterprise,SaaS,11-50,paid_search,Germany,42,10,0,,399,0
U0447,2023-04-01,enterprise,SaaS,11-50,paid_search,Germany,25,10,0,,399,0
U0447,2023-05-01,enterprise,SaaS,11-50,paid_search,Germany,28,10,0,,399,0
U0447,2023-06-01,enterprise,SaaS,11-50,paid_search,Germany,32,10,0,,399,0
U0447,2023-07-01,enterprise,SaaS,11-50,paid_search,Germany,8,10,0,,399,0
U0447,2023-08-01,enterprise,SaaS,11-50,paid_search,Germany,37,10,1,,399,0
U0447,2023-09-01,enterprise,SaaS,11-50,paid_search,Germany,47,10,2,,399,0
U0447,2023-10-01,enterprise,SaaS,11-50,paid_search,Germany,34,10,0,,399,0
U0447,2023-11-01,enterprise,SaaS,11-50,paid_search,Germany,43,10,0,,399,0
U0447,2023-12-01,enterprise,SaaS,11-50,paid_search,Germany,29,10,0,,399,0
U0448,2023-01-01,pro,Healthcare,201-1000,referral,Other,13,4,0,,99,0
U0448,2023-02-01,pro,Healthcare,201-1000,referral,Other,23,5,1,,99,0
U0448,2023-03-01,pro,Healthcare,201-1000,referral,Other,21,4,2,,99,0
U0448,2023-04-01,pro,Healthcare,201-1000,referral,Other,16,5,1,,99,0
U0448,2023-05-01,pro,Healthcare,201-1000,referral,Other,27,5,1,9.0,99,0
U0448,2023-06-01,pro,Healthcare,201-1000,referral,Other,19,4,2,,99,0
U0448,2023-07-01,pro,Healthcare,201-1000,referral,Other,16,7,0,,99,0
U0448,2023-08-01,pro,Healthcare,201-1000,referral,Other,18,7,0,,99,0
U0448,2023-09-01,pro,Healthcare,201-1000,referral,Other,10,4,3,,99,0
U0449,2023-01-01,free,Education,201-1000,organic,USA,3,1,0,,0,0
U0449,2023-02-01,free,Education,201-1000,organic,USA,3,1,1,,0,0
U0449,2023-03-01,free,Education,201-1000,organic,USA,2,1,1,,0,0
U0449,2023-04-01,free,Education,201-1000,organic,USA,2,1,0,,0,0
U0449,2023-05-01,free,Education,201-1000,organic,USA,3,1,1,6.0,0,0
U0450,2023-01-01,free,Healthcare,1-10,paid_search,France,3,1,1,,0,0
U0450,2023-02-01,free,Healthcare,1-10,paid_search,France,4,1,1,,0,0
U0450,2023-03-01,free,Healthcare,1-10,paid_search,France,3,1,1,,0,0
U0450,2023-04-01,free,Healthcare,1-10,paid_search,France,4,1,1,,0,0
U0450,2023-05-01,free,Healthcare,1-10,paid_search,France,3,1,2,,0,0
U0450,2023-06-01,free,Healthcare,1-10,paid_search,France,3,2,0,,0,0
U0450,2023-07-01,free,Healthcare,1-10,paid_search,France,3,1,0,,0,0
U0450,2023-08-01,free,Healthcare,1-10,paid_search,France,2,1,0,,0,0
U0450,2023-09-01,free,Healthcare,1-10,paid_search,France,3,1,1,,0,0
U0450,2023-10-01,free,Healthcare,1-10,paid_search,France,4,1,0,,0,0
U0451,2023-01-01,pro,Healthcare,1000+,referral,Canada,19,5,1,6.0,99,0
U0451,2023-02-01,pro,Healthcare,1000+,referral,Canada,15,6,2,,99,0
U0451,2023-03-01,pro,Healthcare,1000+,referral,Canada,18,9,2,,99,0
U0451,2023-04-01,pro,Healthcare,1000+,referral,Canada,17,5,2,,99,0
U0451,2023-05-01,pro,Healthcare,1000+,referral,Canada,22,4,3,,99,0
U0451,2023-06-01,pro,Healthcare,1000+,referral,Canada,20,8,0,,99,0
U0451,2023-07-01,pro,Healthcare,1000+,referral,Canada,23,5,0,10.0,99,0
U0451,2023-08-01,pro,Healthcare,1000+,referral,Canada,16,6,1,4.0,99,0
U0451,2023-09-01,pro,Healthcare,1000+,referral,Canada,20,7,1,,99,0
U0451,2023-10-01,pro,Healthcare,1000+,referral,Canada,23,5,1,,99,0
U0451,2023-11-01,pro,Healthcare,1000+,referral,Canada,18,5,0,6.0,99,0
U0451,2023-12-01,pro,Healthcare,1000+,referral,Canada,8,4,0,,99,0
U0452,2023-01-01,starter,Retail,1-10,referral,Canada,9,2,1,,29,0
U0452,2023-02-01,starter,Retail,1-10,referral,Canada,7,1,0,,29,0
U0452,2023-03-01,starter,Retail,1-10,referral,Canada,9,1,1,,29,0
U0452,2023-04-01,starter,Retail,1-10,referral,Canada,8,3,1,,29,0
U0452,2023-05-01,starter,Retail,1-10,referral,Canada,8,2,1,,29,0
U0452,2023-06-01,starter,Retail,1-10,referral,Canada,7,2,1,,29,0
U0452,2023-07-01,starter,Retail,1-10,referral,Canada,7,1,1,,29,0
U0452,2023-08-01,starter,Retail,1-10,referral,Canada,11,1,2,,29,0
U0452,2023-09-01,starter,Retail,1-10,referral,Canada,6,2,0,,29,0
U0452,2023-10-01,starter,Retail,1-10,referral,Canada,4,4,2,,29,0
U0452,2023-11-01,starter,Retail,1-10,referral,Canada,10,2,0,,29,0
U0452,2023-12-01,starter,Retail,1-10,referral,Canada,12,2,0,,29,0
U0453,2023-01-01,starter,SaaS,1-10,organic,UK,10,1,0,,29,0
U0453,2023-02-01,starter,SaaS,1-10,organic,UK,6,3,1,,29,0
U0453,2023-03-01,starter,SaaS,1-10,organic,UK,9,1,2,,29,0
U0453,2023-04-01,starter,SaaS,1-10,organic,UK,7,1,0,,29,0
U0453,2023-05-01,starter,SaaS,1-10,organic,UK,9,1,0,,29,0
U0454,2023-01-01,enterprise,Retail,1-10,referral,USA,33,10,0,,399,0
U0454,2023-02-01,enterprise,Retail,1-10,referral,USA,51,9,1,,399,0
U0454,2023-03-01,enterprise,Retail,1-10,referral,USA,42,10,0,,399,0
U0454,2023-04-01,enterprise,Retail,1-10,referral,USA,32,10,0,,399,0
U0454,2023-05-01,enterprise,Retail,1-10,referral,USA,53,10,0,,399,0
U0454,2023-06-01,enterprise,Retail,1-10,referral,USA,20,10,0,,399,0
U0454,2023-07-01,enterprise,Retail,1-10,referral,USA,40,10,0,9.0,399,0
U0454,2023-08-01,enterprise,Retail,1-10,referral,USA,38,10,1,,399,0
U0454,2023-09-01,enterprise,Retail,1-10,referral,USA,21,10,0,9.0,399,0
U0454,2023-10-01,enterprise,Retail,1-10,referral,USA,33,10,0,,399,0
U0454,2023-11-01,enterprise,Retail,1-10,referral,USA,43,10,0,,399,0
U0454,2023-12-01,enterprise,Retail,1-10,referral,USA,55,10,0,5.0,399,0
U0455,2023-01-01,free,SaaS,201-1000,organic,USA,2,1,0,,0,0
U0455,2023-02-01,free,SaaS,201-1000,organic,USA,2,1,4,,0,0
U0455,2023-03-01,free,SaaS,201-1000,organic,USA,1,1,0,,0,0
U0455,2023-04-01,free,SaaS,201-1000,organic,USA,4,1,0,,0,0
U0455,2023-05-01,free,SaaS,201-1000,organic,USA,3,1,0,,0,0
U0455,2023-06-01,free,SaaS,201-1000,organic,USA,2,1,0,,0,0
U0455,2023-07-01,free,SaaS,201-1000,organic,USA,3,1,1,,0,0
U0455,2023-08-01,free,SaaS,201-1000,organic,USA,4,1,0,,0,0
U0459,2023-01-01,free,Ecommerce,51-200,organic,UK,3,1,0,,0,0
U0459,2023-02-01,free,Ecommerce,51-200,organic,UK,3,1,0,,0,0
U0459,2023-03-01,free,Ecommerce,51-200,organic,UK,4,1,0,,0,0
U0459,2023-04-01,free,Ecommerce,51-200,organic,UK,2,1,0,,0,0
U0459,2023-05-01,free,Ecommerce,51-200,organic,UK,3,3,2,,0,0
U0459,2023-06-01,free,Ecommerce,51-200,organic,UK,3,1,1,,0,0
U0459,2023-07-01,free,Ecommerce,51-200,organic,UK,2,1,0,,0,0
U0459,2023-08-01,free,Ecommerce,51-200,organic,UK,3,1,1,,0,0
U0460,2023-01-01,free,Finance,1-10,organic,USA,2,1,0,,0,0
U0460,2023-02-01,free,Finance,1-10,organic,USA,1,1,0,,0,0
U0460,2023-03-01,free,Finance,1-10,organic,USA,3,2,0,,0,0
U0460,2023-04-01,free,Finance,1-10,organic,USA,3,3,0,,0,0
U0461,2023-01-01,free,Retail,201-1000,organic,India,2,3,0,,0,0
U0461,2023-02-01,free,Retail,201-1000,organic,India,2,1,1,,0,0
U0461,2023-03-01,free,Retail,201-1000,organic,India,2,2,1,,0,0
U0461,2023-04-01,free,Retail,201-1000,organic,India,3,1,0,,0,0
U0462,2023-01-01,starter,Finance,201-1000,organic,USA,9,1,0,,29,0
U0462,2023-02-01,starter,Finance,201-1000,organic,USA,2,3,0,,29,0
U0462,2023-03-01,starter,Finance,201-1000,organic,USA,2,5,2,,29,0
U0462,2023-04-01,starter,Finance,201-1000,organic,USA,7,1,1,,29,0
U0462,2023-05-01,starter,Finance,201-1000,organic,USA,4,2,0,,29,0
U0462,2023-06-01,starter,Finance,201-1000,organic,USA,3,2,4,5.0,29,0
U0462,2023-07-01,starter,Finance,201-1000,organic,USA,3,1,1,4.0,29,0
U0462,2023-08-01,starter,Finance,201-1000,organic,USA,6,3,1,,29,0
U0462,2023-09-01,starter,Finance,201-1000,organic,USA,12,2,4,,29,0
U0462,2023-10-01,starter,Finance,201-1000,organic,USA,9,1,1,,29,0
U0462,2023-11-01,starter,Finance,201-1000,organic,USA,9,4,2,,29,0
U0462,2023-12-01,starter,Finance,201-1000,organic,USA,9,4,1,,29,0
U0463,2023-01-01,pro,Retail,11-50,organic,Canada,24,2,1,,99,0
U0463,2023-02-01,pro,Retail,11-50,organic,Canada,6,6,1,8.0,99,0
U0463,2023-03-01,pro,Retail,11-50,organic,Canada,24,5,3,,99,0
U0463,2023-04-01,pro,Retail,11-50,organic,Canada,12,4,3,,99,0
U0463,2023-05-01,pro,Retail,11-50,organic,Canada,19,1,0,,99,0
U0463,2023-06-01,pro,Retail,11-50,organic,Canada,19,6,0,6.0,99,0
U0463,2023-07-01,pro,Retail,11-50,organic,Canada,18,6,0,,99,0
U0463,2023-08-01,pro,Retail,11-50,organic,Canada,13,5,0,,99,0
U0463,2023-09-01,pro,Retail,11-50,organic,Canada,21,3,1,,99,0
U0463,2023-10-01,pro,Retail,11-50,organic,Canada,25,5,1,7.0,99,0
U0463,2023-11-01,pro,Retail,11-50,organic,Canada,26,6,0,9.0,99,0
U0463,2023-12-01,pro,Retail,11-50,organic,Canada,17,6,0,,99,0
U0464,2023-01-01,starter,Healthcare,1000+,organic,Germany,10,2,1,3.0,29,0
U0465,2023-01-01,enterprise,Healthcare,11-50,paid_search,France,30,10,0,,399,0
U0465,2023-02-01,enterprise,Healthcare,11-50,paid_search,France,33,10,0,,399,0
U0466,2023-01-01,free,Finance,1000+,referral,India,3,1,1,,0,0
U0466,2023-02-01,free,Finance,1000+,referral,India,2,1,0,,0,0
U0466,2023-03-01,free,Finance,1000+,referral,India,3,1,0,,0,0
U0467,2023-01-01,free,Finance,51-200,referral,Germany,1,2,0,,0,0
U0467,2023-02-01,free,Finance,51-200,referral,Germany,3,1,1,,0,0
U0468,2023-01-01,pro,Retail,51-200,referral,Germany,22,5,0,,99,0
U0468,2023-02-01,pro,Retail,51-200,referral,Germany,18,8,0,,99,0
U0468,2023-03-01,pro,Retail,51-200,referral,Germany,23,6,0,,99,0
U0468,2023-04-01,pro,Retail,51-200,referral,Germany,23,4,2,7.0,99,0
U0468,2023-05-01,pro,Retail,51-200,referral,Germany,13,6,5,7.0,99,0
U0468,2023-06-01,pro,Retail,51-200,referral,Germany,11,7,1,7.0,99,0
U0468,2023-07-01,pro,Retail,51-200,referral,Germany,22,6,1,,99,0
U0468,2023-08-01,pro,Retail,51-200,referral,Germany,7,7,1,7.0,99,0
U0468,2023-09-01,pro,Retail,51-200,referral,Germany,17,5,1,,99,0
U0468,2023-10-01,pro,Retail,51-200,referral,Germany,19,7,1,,99,0
U0468,2023-11-01,pro,Retail,51-200,referral,Germany,8,6,1,,99,0
U0468,2023-12-01,pro,Retail,51-200,referral,Germany,22,7,0,5.0,99,0
U0469,2023-01-01,free,Ecommerce,1-10,organic,Other,4,2,1,,0,0
U0469,2023-02-01,free,Ecommerce,1-10,organic,Other,3,1,0,,0,0
U0470,2023-01-01,enterprise,Retail,201-1000,direct,USA,23,10,1,,399,0
U0470,2023-02-01,enterprise,Retail,201-1000,direct,USA,46,10,0,,399,0
U0470,2023-03-01,enterprise,Retail,201-1000,direct,USA,50,10,0,8.0,399,0
U0470,2023-04-01,enterprise,Retail,201-1000,direct,USA,25,9,1,,399,0
U0470,2023-05-01,enterprise,Retail,201-1000,direct,USA,43,10,0,,399,0
U0470,2023-06-01,enterprise,Retail,201-1000,direct,USA,43,8,0,,399,0
U0470,2023-07-01,enterprise,Retail,201-1000,direct,USA,36,10,0,,399,0
U0470,2023-08-01,enterprise,Retail,201-1000,direct,USA,14,10,0,,399,0
U0470,2023-09-01,enterprise,Retail,201-1000,direct,USA,47,10,1,,399,0
U0470,2023-10-01,enterprise,Retail,201-1000,direct,USA,39,10,0,,399,0
U0470,2023-11-01,enterprise,Retail,201-1000,direct,USA,41,10,1,,399,0
U0470,2023-12-01,enterprise,Retail,201-1000,direct,USA,43,10,0,,399,0
U0471,2023-01-01,free,Ecommerce,11-50,social,USA,2,1,2,,0,0
U0471,2023-02-01,free,Ecommerce,11-50,social,USA,1,1,1,7.0,0,0
U0471,2023-03-01,free,Ecommerce,11-50,social,USA,2,1,1,,0,0
U0471,2023-04-01,free,Ecommerce,11-50,social,USA,2,1,0,,0,0
U0471,2023-05-01,free,Ecommerce,11-50,social,USA,4,2,1,,0,0
U0471,2023-06-01,free,Ecommerce,11-50,social,USA,1,4,2,,0,0
U0471,2023-07-01,free,Ecommerce,11-50,social,USA,3,1,0,,0,0
U0471,2023-08-01,free,Ecommerce,11-50,social,USA,4,1,0,,0,0
U0471,2023-09-01,free,Ecommerce,11-50,social,USA,3,1,1,,0,0
U0471,2023-10-01,free,Ecommerce,11-50,social,USA,2,1,1,,0,0
U0471,2023-11-01,free,Ecommerce,11-50,social,USA,2,1,1,,0,0
U0471,2023-12-01,free,Ecommerce,11-50,social,USA,3,1,0,,0,0
U0472,2023-01-01,enterprise,Healthcare,1-10,social,USA,55,10,1,,399,0
U0472,2023-02-01,enterprise,Healthcare,1-10,social,USA,39,10,0,,399,0
U0472,2023-03-01,enterprise,Healthcare,1-10,social,USA,11,10,0,,399,0
U0472,2023-04-01,enterprise,Healthcare,1-10,social,USA,35,10,0,,399,0
U0472,2023-05-01,enterprise,Healthcare,1-10,social,USA,40,10,0,,399,0
U0472,2023-06-01,enterprise,Healthcare,1-10,social,USA,29,10,0,,399,0
U0472,2023-07-01,enterprise,Healthcare,1-10,social,USA,38,9,1,10.0,399,0
U0472,2023-08-01,enterprise,Healthcare,1-10,social,USA,54,10,0,,399,0
U0472,2023-09-01,enterprise,Healthcare,1-10,social,USA,31,10,1,,399,0
U0472,2023-10-01,enterprise,Healthcare,1-10,social,USA,47,10,1,,399,0
U0472,2023-11-01,enterprise,Healthcare,1-10,social,USA,45,9,0,,399,0
U0472,2023-12-01,enterprise,Healthcare,1-10,social,USA,20,10,0,,399,0
U0473,2023-01-01,free,SaaS,1-10,social,USA,4,1,0,,0,0
U0473,2023-02-01,free,SaaS,1-10,social,USA,2,2,1,,0,0
U0473,2023-03-01,free,SaaS,1-10,social,USA,2,1,0,,0,0
U0473,2023-04-01,free,SaaS,1-10,social,USA,2,1,1,,0,0
U0473,2023-05-01,free,SaaS,1-10,social,USA,2,1,1,6.0,0,0
U0473,2023-06-01,free,SaaS,1-10,social,USA,2,1,1,3.0,0,0
U0473,2023-07-01,free,SaaS,1-10,social,USA,2,1,1,,0,0
U0474,2023-01-01,pro,Finance,11-50,direct,Germany,16,6,0,,99,0
U0474,2023-02-01,pro,Finance,11-50,direct,Germany,18,7,0,,99,0
U0474,2023-03-01,pro,Finance,11-50,direct,Germany,16,5,1,,99,0
U0474,2023-04-01,pro,Finance,11-50,direct,Germany,21,4,2,,99,0
U0474,2023-05-01,pro,Finance,11-50,direct,Germany,16,4,0,,99,0
U0474,2023-06-01,pro,Finance,11-50,direct,Germany,18,4,1,5.0,99,0
U0474,2023-07-01,pro,Finance,11-50,direct,Germany,23,7,2,,99,0
U0474,2023-08-01,pro,Finance,11-50,direct,Germany,12,6,0,,99,0
U0474,2023-09-01,pro,Finance,11-50,direct,Germany,21,6,1,,99,0
U0474,2023-10-01,pro,Finance,11-50,direct,Germany,13,6,1,,99,0
U0474,2023-11-01,pro,Finance,11-50,direct,Germany,16,6,1,,99,0
U0474,2023-12-01,pro,Finance,11-50,direct,Germany,12,5,0,7.0,99,0
U0475,2023-01-01,starter,Ecommerce,11-50,paid_search,Germany,6,1,1,,29,0
U0475,2023-02-01,starter,Ecommerce,11-50,paid_search,Germany,9,1,0,6.0,29,0
U0475,2023-03-01,starter,Ecommerce,11-50,paid_search,Germany,10,1,2,5.0,29,0
U0475,2023-04-01,starter,Ecommerce,11-50,paid_search,Germany,7,2,1,,29,0
U0475,2023-05-01,starter,Ecommerce,11-50,paid_search,Germany,5,1,2,,29,0
U0476,2023-01-01,enterprise,Retail,51-200,organic,Canada,37,10,0,,399,0
U0476,2023-02-01,enterprise,Retail,51-200,organic,Canada,23,10,1,6.0,399,0
U0476,2023-03-01,enterprise,Retail,51-200,organic,Canada,54,10,0,8.0,399,0
U0476,2023-04-01,enterprise,Retail,51-200,organic,Canada,34,10,0,,399,0
U0476,2023-05-01,enterprise,Retail,51-200,organic,Canada,38,10,1,,399,0
U0476,2023-06-01,enterprise,Retail,51-200,organic,Canada,29,10,1,,399,0
U0476,2023-07-01,enterprise,Retail,51-200,organic,Canada,23,9,0,,399,0
U0477,2023-01-01,free,Healthcare,201-1000,referral,USA,3,1,1,,0,0
U0477,2023-02-01,free,Healthcare,201-1000,referral,USA,3,1,2,,0,0
U0477,2023-03-01,free,Healthcare,201-1000,referral,USA,4,1,1,5.0,0,0
U0477,2023-04-01,free,Healthcare,201-1000,referral,USA,1,1,0,,0,0
U0477,2023-05-01,free,Healthcare,201-1000,referral,USA,3,1,1,,0,0
U0477,2023-06-01,free,Healthcare,201-1000,referral,USA,2,1,2,,0,0
U0477,2023-07-01,free,Healthcare,201-1000,referral,USA,2,1,1,,0,0
U0477,2023-08-01,free,Healthcare,201-1000,referral,USA,3,1,0,7.0,0,0
U0477,2023-09-01,free,Healthcare,201-1000,referral,USA,2,1,1,,0,0
U0477,2023-10-01,free,Healthcare,201-1000,referral,USA,1,1,1,,0,0
U0477,2023-11-01,free,Healthcare,201-1000,referral,USA,2,2,0,5.0,0,0
U0477,2023-12-01,free,Healthcare,201-1000,referral,USA,2,2,0,,0,0
U0478,2023-01-01,starter,Ecommerce,1-10,referral,India,10,2,0,,29,0
U0478,2023-02-01,starter,Ecommerce,1-10,referral,India,6,5,0,,29,0
U0478,2023-03-01,starter,Ecommerce,1-10,referral,India,7,2,0,,29,0
U0478,2023-04-01,starter,Ecommerce,1-10,referral,India,7,1,1,,29,0
U0478,2023-05-01,starter,Ecommerce,1-10,referral,India,11,5,1,,29,0
U0478,2023-06-01,starter,Ecommerce,1-10,referral,India,9,2,1,,29,0
U0478,2023-07-01,starter,Ecommerce,1-10,referral,India,10,2,1,,29,0
U0478,2023-08-01,starter,Ecommerce,1-10,referral,India,8,4,1,,29,0
U0478,2023-09-01,starter,Ecommerce,1-10,referral,India,6,3,1,4.0,29,0
U0478,2023-10-01,starter,Ecommerce,1-10,referral,India,5,4,1,,29,0
U0478,2023-11-01,starter,Ecommerce,1-10,referral,India,4,2,1,,29,0
U0478,2023-12-01,starter,Ecommerce,1-10,referral,India,4,2,1,5.0,29,0
U0479,2023-01-01,enterprise,Retail,51-200,referral,USA,30,9,0,,399,0
U0479,2023-02-01,enterprise,Retail,51-200,referral,USA,51,10,1,,399,0
U0479,2023-03-01,enterprise,Retail,51-200,referral,USA,43,9,1,,399,0
U0479,2023-04-01,enterprise,Retail,51-200,referral,USA,25,10,0,,399,0
U0479,2023-05-01,enterprise,Retail,51-200,referral,USA,29,10,0,,399,0
U0479,2023-06-01,enterprise,Retail,51-200,referral,USA,33,10,0,,399,0
U0479,2023-07-01,enterprise,Retail,51-200,referral,USA,31,10,0,,399,0
U0479,2023-08-01,enterprise,Retail,51-200,referral,USA,44,7,1,,399,0
U0479,2023-09-01,enterprise,Retail,51-200,referral,USA,28,10,2,,399,0
U0479,2023-10-01,enterprise,Retail,51-200,referral,USA,46,10,0,,399,0
U0479,2023-11-01,enterprise,Retail,51-200,referral,USA,41,10,1,,399,0
U0479,2023-12-01,enterprise,Retail,51-200,referral,USA,34,10,0,,399,0
U0480,2023-01-01,starter,Finance,1-10,paid_search,Germany,11,4,2,,29,0
U0480,2023-02-01,starter,Finance,1-10,paid_search,Germany,11,4,0,,29,0
U0480,2023-03-01,starter,Finance,1-10,paid_search,Germany,10,3,0,,29,0
U0480,2023-04-01,starter,Finance,1-10,paid_search,Germany,6,5,0,,29,0
U0480,2023-05-01,starter,Finance,1-10,paid_search,Germany,9,3,0,5.0,29,0
U0480,2023-06-01,starter,Finance,1-10,paid_search,Germany,9,1,0,9.0,29,0
U0480,2023-07-01,starter,Finance,1-10,paid_search,Germany,9,3,2,,29,0
U0481,2023-01-01,starter,Finance,201-1000,organic,Canada,6,3,0,,29,0
U0481,2023-02-01,starter,Finance,201-1000,organic,Canada,4,2,3,,29,0
U0481,2023-03-01,starter,Finance,201-1000,organic,Canada,8,1,0,,29,0
U0481,2023-04-01,starter,Finance,201-1000,organic,Canada,8,2,0,,29,0
U0481,2023-05-01,starter,Finance,201-1000,organic,Canada,5,1,0,,29,0
U0482,2023-01-01,starter,Education,201-1000,paid_search,USA,12,4,2,,29,0
U0482,2023-02-01,starter,Education,201-1000,paid_search,USA,5,4,0,,29,0
U0482,2023-03-01,starter,Education,201-1000,paid_search,USA,10,3,0,3.0,29,0
U0482,2023-04-01,starter,Education,201-1000,paid_search,USA,8,1,0,,29,0
U0482,2023-05-01,starter,Education,201-1000,paid_search,USA,9,1,0,3.0,29,0
U0482,2023-06-01,starter,Education,201-1000,paid_search,USA,3,2,2,,29,0
U0482,2023-07-01,starter,Education,201-1000,paid_search,USA,8,1,1,5.0,29,0
U0482,2023-08-01,starter,Education,201-1000,paid_search,USA,5,3,0,,29,0
U0482,2023-09-01,starter,Education,201-1000,paid_search,USA,5,1,1,,29,0
U0482,2023-10-01,starter,Education,201-1000,paid_search,USA,5,2,2,,29,0
U0482,2023-11-01,starter,Education,201-1000,paid_search,USA,6,1,0,,29,0
U0482,2023-12-01,starter,Education,201-1000,paid_search,USA,7,1,2,,29,0
U0483,2023-01-01,starter,SaaS,11-50,direct,USA,8,2,0,,29,0
U0483,2023-02-01,starter,SaaS,11-50,direct,USA,13,4,2,,29,0
U0484,2023-01-01,starter,Education,51-200,paid_search,USA,9,1,0,4.0,29,0
U0484,2023-02-01,starter,Education,51-200,paid_search,USA,7,2,1,,29,0
U0484,2023-03-01,starter,Education,51-200,paid_search,USA,7,5,0,,29,0
U0484,2023-04-01,starter,Education,51-200,paid_search,USA,4,3,1,,29,0
U0484,2023-05-01,starter,Education,51-200,paid_search,USA,4,2,1,,29,0
U0484,2023-06-01,starter,Education,51-200,paid_search,USA,4,1,1,,29,0
U0484,2023-07-01,starter,Education,51-200,paid_search,USA,11,3,1,,29,0
U0484,2023-08-01,starter,Education,51-200,paid_search,USA,5,1,0,,29,0
U0484,2023-09-01,starter,Education,51-200,paid_search,USA,7,1,0,,29,0
U0484,2023-10-01,starter,Education,51-200,paid_search,USA,3,2,1,,29,0
U0484,2023-11-01,starter,Education,51-200,paid_search,USA,8,3,0,,29,0
U0484,2023-12-01,starter,Education,51-200,paid_search,USA,9,3,0,,29,0
U0485,2023-01-01,starter,Healthcare,11-50,paid_search,Australia,5,3,0,,29,0
U0485,2023-02-01,starter,Healthcare,11-50,paid_search,Australia,6,1,2,,29,0
U0485,2023-03-01,starter,Healthcare,11-50,paid_search,Australia,7,1,2,,29,0
U0485,2023-04-01,starter,Healthcare,11-50,paid_search,Australia,9,1,0,,29,0
U0485,2023-05-01,starter,Healthcare,11-50,paid_search,Australia,7,1,2,4.0,29,0
U0485,2023-06-01,starter,Healthcare,11-50,paid_search,Australia,11,5,0,,29,0
U0485,2023-07-01,starter,Healthcare,11-50,paid_search,Australia,8,5,0,,29,0
U0485,2023-08-01,starter,Healthcare,11-50,paid_search,Australia,7,3,0,,29,0
U0485,2023-09-01,starter,Healthcare,11-50,paid_search,Australia,5,2,2,,29,0
U0485,2023-10-01,starter,Healthcare,11-50,paid_search,Australia,8,6,1,,29,0
U0486,2023-01-01,enterprise,Ecommerce,11-50,organic,France,43,10,0,,399,0
U0486,2023-02-01,enterprise,Ecommerce,11-50,organic,France,39,10,0,,399,0
U0486,2023-03-01,enterprise,Ecommerce,11-50,organic,France,30,10,0,,399,0
U0486,2023-04-01,enterprise,Ecommerce,11-50,organic,France,36,10,0,,399,0
U0486,2023-05-01,enterprise,Ecommerce,11-50,organic,France,1,10,0,,399,0
U0486,2023-06-01,enterprise,Ecommerce,11-50,organic,France,25,10,0,,399,0
U0486,2023-07-01,enterprise,Ecommerce,11-50,organic,France,38,10,1,,399,0
U0486,2023-08-01,enterprise,Ecommerce,11-50,organic,France,21,10,0,,399,0
U0486,2023-09-01,enterprise,Ecommerce,11-50,organic,France,27,10,0,,399,0
U0486,2023-10-01,enterprise,Ecommerce,11-50,organic,France,36,10,0,10.0,399,0
U0486,2023-11-01,enterprise,Ecommerce,11-50,organic,France,15,10,0,,399,0
U0486,2023-12-01,enterprise,Ecommerce,11-50,organic,France,16,10,1,,399,0
U0487,2023-01-01,free,Healthcare,201-1000,paid_search,Germany,2,1,0,,0,0
U0487,2023-02-01,free,Healthcare,201-1000,paid_search,Germany,1,2,0,,0,0
U0487,2023-03-01,free,Healthcare,201-1000,paid_search,Germany,3,2,0,,0,0
U0487,2023-04-01,free,Healthcare,201-1000,paid_search,Germany,3,1,0,,0,0
U0487,2023-05-01,free,Healthcare,201-1000,paid_search,Germany,3,1,0,,0,0
U0487,2023-06-01,free,Healthcare,201-1000,paid_search,Germany,3,2,2,,0,0
U0487,2023-07-01,free,Healthcare,201-1000,paid_search,Germany,3,3,0,,0,0
U0487,2023-08-01,free,Healthcare,201-1000,paid_search,Germany,2,1,1,3.0,0,0
U0487,2023-09-01,free,Healthcare,201-1000,paid_search,Germany,2,1,0,5.0,0,0
U0487,2023-10-01,free,Healthcare,201-1000,paid_search,Germany,1,3,2,,0,0
