user_id,avg_sessions,avg_features_used,total_tickets,avg_nps,total_mrr,months_active,plan,churned,industry,company_size,acquisition_channel,churn_probability,risk_segment
U0619,17.25,5.75,9,8.0,1188,12,2,0,2,2,2,0.04,LOW RISK
U0620,17.166666666666668,5.5,16,7.0,1188,12,2,0,3,4,1,0.03,LOW RISK
U0621,2.4166666666666665,1.4166666666666667,8,6.0,0,12,1,0,1,0,3,0.25,LOW RISK
U0622,3.0,3.0,3,6.0,0,1,1,1,2,0,2,1.0,HIGH RISK
U0623,2.1,1.5,11,5.0,0,10,1,1,0,2,1,0.76,HIGH RISK
U0625,8.333333333333334,1.75,7,6.0,348,12,3,0,0,0,4,0.41,MEDIUM RISK
U0626,2.5833333333333335,1.4166666666666667,9,4.0,0,12,1,0,5,0,2,0.55,MEDIUM RISK
U0627,8.75,2.625,13,5.333333333333333,232,8,3,1,1,0,1,0.59,MEDIUM RISK
U0628,13.75,6.25,4,5.5,396,4,2,1,2,1,2,0.91,HIGH RISK
U0629,3.1818181818181817,1.0909090909090908,13,5.5,0,11,1,1,0,2,4,0.79,HIGH RISK
U0630,2.5,1.4166666666666667,5,7.0,0,12,1,0,1,2,4,0.21,LOW RISK
U0631,19.166666666666668,5.75,10,7.0,1188,12,2,0,5,0,1,0.03,LOW RISK
U0632,18.8,5.6,7,7.0,990,10,2,1,3,4,1,0.08,LOW RISK
U0633,6.416666666666667,2.3333333333333335,9,5.0,348,12,3,0,4,0,4,0.2,LOW RISK
U0635,2.5,1.3333333333333333,4,6.0,0,12,1,0,1,2,2,0.33,LOW RISK
U0636,9.0,3.5,3,5.0,58,2,3,1,3,0,0,0.96,HIGH RISK
U0637,7.583333333333333,2.0,6,5.333333333333333,348,12,3,0,1,0,1,0.23,LOW RISK
U0638,2.857142857142857,1.4285714285714286,4,6.0,0,7,1,1,5,0,3,0.97,HIGH RISK
U0639,2.5,1.5,1,6.0,0,2,1,1,5,0,1,0.99,HIGH RISK
U0640,1.0,1.0,1,5.0,0,2,1,1,3,0,2,0.97,HIGH RISK
U0641,1.6666666666666667,1.0,3,6.0,0,3,1,1,4,2,4,0.99,HIGH RISK
U0642,2.5,1.0,3,5.0,0,2,1,1,2,3,2,0.97,HIGH RISK
U0644,3.0,2.0,3,6.0,0,3,1,1,2,2,2,0.99,HIGH RISK
U0645,2.5,1.4166666666666667,10,7.0,0,12,1,0,1,0,1,0.16,LOW RISK
U0646,17.916666666666668,5.25,6,8.5,1188,12,2,0,0,3,1,0.3,LOW RISK
U0647,9.833333333333334,2.1666666666666665,9,6.0,174,6,3,1,3,2,2,0.65,MEDIUM RISK
U0648,6.0,2.5,4,6.0,116,4,3,1,3,0,2,0.95,HIGH RISK
U0649,13.833333333333334,5.583333333333333,14,7.5,1188,12,2,0,4,4,1,0.07,LOW RISK
U0650,6.083333333333333,2.0833333333333335,5,6.0,348,12,3,0,0,0,2,0.88,HIGH RISK
U0651,1.875,1.375,9,4.75,0,8,1,1,5,2,2,0.85,HIGH RISK
U0652,8.0,4.0,1,6.0,29,1,3,1,0,2,3,0.99,HIGH RISK
U0653,8.083333333333334,2.4166666666666665,6,6.0,348,12,3,0,1,3,3,0.27,LOW RISK
U0654,18.375,5.625,2,5.5,792,8,2,1,5,2,3,0.99,HIGH RISK
U0655,7.75,2.1666666666666665,8,6.0,348,12,3,0,3,4,1,0.07,LOW RISK
U0657,2.0,1.3333333333333333,1,6.0,0,3,1,1,2,0,3,1.0,HIGH RISK
U0658,1.9,1.1,7,6.25,0,10,1,1,4,0,2,0.97,HIGH RISK
U0659,7.0,2.4444444444444446,6,5.666666666666667,261,9,3,1,2,2,1,0.87,HIGH RISK
U0662,35.25,10.0,3,6.0,4788,12,0,0,2,3,2,0.15,LOW RISK
U0663,7.916666666666667,2.4166666666666665,11,3.0,348,12,3,0,0,4,1,0.07,LOW RISK
U0664,2.5,1.1666666666666667,6,6.0,0,12,1,0,0,4,3,0.39,LOW RISK
U0665,3.0,2.0,1,6.0,0,1,1,1,2,2,2,0.99,HIGH RISK
U0666,2.0,1.6666666666666667,0,6.0,0,3,1,1,0,3,3,0.98,HIGH RISK
U0667,3.0,1.5,4,5.0,0,4,1,1,1,1,3,0.92,HIGH RISK
U0668,2.5,2.5,0,6.0,0,2,1,1,5,3,4,1.0,HIGH RISK
U0670,3.0,2.0,1,6.0,0,3,1,1,4,4,1,0.99,HIGH RISK
U0671,2.5833333333333335,1.9166666666666667,10,4.5,0,12,1,0,1,0,3,0.41,MEDIUM RISK
U0672,18.583333333333332,5.25,11,5.5,1188,12,2,0,4,0,3,0.03,LOW RISK
U0674,10.5,3.0,1,6.0,58,2,3,1,5,4,1,0.98,HIGH RISK
U0675,7.25,2.75,10,4.333333333333333,348,12,3,0,0,4,1,0.07,LOW RISK
U0676,35.5,9.666666666666666,3,6.6,4788,12,0,0,3,0,4,0.01,LOW RISK
U0677,2.5,1.3333333333333333,14,6.0,0,12,1,0,0,2,3,0.11,LOW RISK
U0678,3.0,1.0,0,6.0,0,1,1,1,4,2,4,0.99,HIGH RISK
U0679,35.5,9.916666666666666,1,5.5,4788,12,0,0,0,2,3,0.18,LOW RISK
U0680,17.5,5.916666666666667,13,9.0,1188,12,2,0,0,0,2,0.13,LOW RISK
U0681,16.2,7.2,7,6.0,495,5,2,1,5,2,3,0.4,MEDIUM RISK
U0682,1.5,1.0,0,3.0,0,2,1,1,0,4,4,0.99,HIGH RISK
U0683,1.8333333333333333,1.0,8,3.0,0,6,1,1,5,0,2,0.91,HIGH RISK
U0684,6.333333333333333,2.3333333333333335,0,6.0,87,3,3,1,2,0,3,0.98,HIGH RISK
U0685,39.0,10.0,2,6.0,1995,5,0,1,3,2,1,0.74,HIGH RISK
U0686,6.0,2.5,2,6.0,116,4,3,1,5,3,2,0.98,HIGH RISK
U0687,7.125,2.375,3,6.5,232,8,3,1,4,4,3,0.98,HIGH RISK
U0689,15.75,4.5,0,6.0,396,4,2,1,5,2,1,0.96,HIGH RISK
U0690,2.3333333333333335,1.3333333333333333,2,6.0,0,6,1,1,5,2,1,0.99,HIGH RISK
U0691,3.0,1.6,5,3.0,0,5,1,1,3,0,1,0.98,HIGH RISK
U0692,7.0,1.8,4,6.0,145,5,3,1,4,4,1,0.96,HIGH RISK
U0693,6.875,2.25,5,4.5,232,8,3,1,1,3,2,0.88,HIGH RISK
U0694,2.5555555555555554,1.4444444444444444,13,6.0,0,9,1,1,1,4,4,0.83,HIGH RISK
U0695,1.75,1.0,3,7.0,0,4,1,1,5,3,2,0.99,HIGH RISK
U0696,5.0,3.0,2,6.0,29,1,3,1,0,4,1,1.0,HIGH RISK
U0697,2.5,1.3333333333333333,9,6.0,0,12,1,0,4,0,1,0.23,LOW RISK
U0698,7.142857142857143,2.857142857142857,6,6.0,203,7,3,1,2,3,3,0.87,HIGH RISK
U0699,1.25,1.5,10,6.0,0,4,1,1,0,0,2,0.93,HIGH RISK
U0700,7.375,2.375,2,5.0,232,8,3,1,0,2,4,0.95,HIGH RISK
U0701,9.0,3.0,0,6.0,29,1,3,1,4,0,3,1.0,HIGH RISK
U0702,2.6,1.2,7,6.0,0,5,1,1,5,0,3,0.86,HIGH RISK
U0703,2.4444444444444446,1.5555555555555556,10,6.0,0,9,1,1,5,2,1,0.84,HIGH RISK
U0704,3.0,1.0,1,6.0,0,1,1,1,5,0,3,0.98,HIGH RISK
U0705,2.4166666666666665,1.3333333333333333,6,6.0,0,12,1,0,5,2,1,0.3,LOW RISK
U0706,36.0,10.0,5,9.5,4788,12,0,0,1,2,0,0.07,LOW RISK
U0707,2.5,1.4,7,6.0,0,10,1,1,5,0,3,0.9,HIGH RISK
U0708,15.833333333333334,5.666666666666667,10,7.0,1188,12,2,0,1,0,1,0.05,LOW RISK
U0709,3.2,1.4,6,6.0,0,5,1,1,1,2,1,0.86,HIGH RISK
U0710,6.0,2.25,3,6.0,116,4,3,1,5,2,1,0.98,HIGH RISK
U0711,15.083333333333334,5.833333333333333,10,7.333333333333333,1188,12,2,0,3,4,3,0.14,LOW RISK
U0712,8.666666666666666,2.4166666666666665,5,5.333333333333333,348,12,3,0,2,4,1,0.5,MEDIUM RISK
U0713,7.75,2.5,8,4.0,348,12,3,0,0,3,2,0.13,LOW RISK
U0714,7.5,2.0833333333333335,6,5.5,348,12,3,0,1,4,1,0.11,LOW RISK
U0716,29.916666666666668,9.916666666666666,4,6.666666666666667,4788,12,0,0,4,4,4,0.16,LOW RISK
U0717,18.583333333333332,5.583333333333333,7,4.333333333333333,1188,12,2,0,2,0,3,0.08,LOW RISK
U0718,33.583333333333336,9.833333333333334,5,8.0,4788,12,0,0,4,2,3,0.08,LOW RISK
U0719,2.875,1.125,5,5.0,0,8,1,1,3,4,1,0.91,HIGH RISK
U0720,18.0,5.714285714285714,7,6.0,693,7,2,1,4,2,1,0.7,HIGH RISK
U0721,41.0,9.777777777777779,5,7.0,3591,9,0,1,0,4,3,0.6,MEDIUM RISK
U0723,2.5,1.3333333333333333,12,6.0,0,12,1,0,1,3,2,0.15,LOW RISK
U0724,17.2,4.4,8,7.0,990,10,2,1,5,3,1,0.26,LOW RISK
U0725,7.166666666666667,1.9166666666666667,7,7.5,348,12,3,0,3,2,1,0.14,LOW RISK
U0726,17.916666666666668,4.666666666666667,9,7.0,1188,12,2,0,1,2,1,0.09,LOW RISK
U0727,2.1666666666666665,1.3333333333333333,4,6.0,0,6,1,1,3,2,4,0.92,HIGH RISK
U0728,20.571428571428573,4.857142857142857,3,7.5,693,7,2,1,5,2,1,0.88,HIGH RISK
U0729,2.4444444444444446,1.6666666666666667,2,5.5,0,9,1,1,4,4,2,0.95,HIGH RISK
U0731,2.6666666666666665,1.1666666666666667,12,7.0,0,12,1,0,5,4,3,0.39,LOW RISK
U0732,17.333333333333332,5.833333333333333,18,7.5,1188,12,2,0,1,2,1,0.0,LOW RISK
U0733,7.416666666666667,2.0833333333333335,13,5.333333333333333,348,12,3,0,5,0,4,0.1,LOW RISK
U0734,8.166666666666666,2.25,9,3.0,348,12,3,0,2,2,4,0.14,LOW RISK
U0735,3.0,1.0,1,6.0,0,1,1,1,0,0,1,1.0,HIGH RISK
U0736,18.0,5.5,8,8.0,1188,12,2,0,1,3,4,0.2,LOW RISK
U0737,3.0,2.0,5,7.0,0,4,1,1,3,2,0,0.91,HIGH RISK
U0738,16.0,5.142857142857143,9,8.0,693,7,2,1,2,0,4,0.71,HIGH RISK
U0739,5.916666666666667,2.25,16,5.0,348,12,3,0,1,0,4,0.06,LOW RISK
U0740,2.7142857142857144,1.1428571428571428,3,6.0,0,7,1,1,5,4,1,1.0,HIGH RISK
U0741,7.5,3.1666666666666665,6,5.0,348,12,3,0,5,4,2,0.13,LOW RISK
U0742,2.5833333333333335,1.4166666666666667,8,7.0,0,12,1,0,5,2,1,0.22,LOW RISK
U0743,15.9,5.1,6,9.5,990,10,2,1,5,0,1,0.8,HIGH RISK
U0744,6.25,2.25,10,7.0,348,12,3,0,3,2,0,0.08,LOW RISK
U0745,1.0,1.0,0,6.0,0,1,1,1,2,2,1,1.0,HIGH RISK
U0746,17.666666666666668,5.416666666666667,11,6.0,1188,12,2,0,4,4,3,0.05,LOW RISK
U0747,2.4,1.4,4,5.0,0,5,1,1,0,4,4,0.94,HIGH RISK
U0748,9.0,1.6666666666666667,11,6.0,348,12,3,0,3,2,4,0.21,LOW RISK
U0749,32.666666666666664,9.666666666666666,3,8.0,4788,12,0,0,3,0,0,0.08,LOW RISK
U0750,7.125,2.125,6,4.5,232,8,3,1,4,1,1,0.82,HIGH RISK
U0751,2.5,1.8333333333333333,10,6.0,0,6,1,1,4,2,1,0.78,HIGH RISK
U0752,37.416666666666664,9.416666666666666,3,7.0,4788,12,0,0,0,4,2,0.25,LOW RISK
U0753,5.0,1.4,0,6.0,145,5,3,1,0,0,1,0.98,HIGH RISK
U0754,2.7142857142857144,1.1428571428571428,7,5.5,0,7,1,1,4,2,1,0.89,HIGH RISK
U0755,2.5,1.5,7,6.0,0,6,1,1,5,0,2,0.98,HIGH RISK
U0756,19.25,6.083333333333333,10,8.0,1188,12,2,0,3,2,3,0.0,LOW RISK
U0757,9.0,2.4545454545454546,6,5.666666666666667,319,11,3,1,1,1,2,0.82,HIGH RISK
U0758,6.818181818181818,2.272727272727273,8,4.5,319,11,3,1,0,2,1,0.8,HIGH RISK
U0759,18.0,4.625,4,6.0,792,8,2,1,0,0,3,0.92,HIGH RISK
U0760,19.0,5.333333333333333,1,6.0,297,3,2,1,4,0,1,0.93,HIGH RISK
U0761,2.3333333333333335,2.0,2,6.0,0,3,1,1,2,2,1,0.99,HIGH RISK
U0763,2.0,1.4,2,6.0,0,5,1,1,1,0,3,0.98,HIGH RISK
U0764,19.5,5.125,9,5.0,792,8,2,1,0,4,3,0.66,MEDIUM RISK
U0765,2.2,1.4,3,7.0,0,5,1,1,5,2,1,0.99,HIGH RISK
U0766,6.333333333333333,2.5833333333333335,12,6.0,348,12,3,0,2,0,4,0.15,LOW RISK
U0767,16.25,6.416666666666667,12,7.333333333333333,1188,12,2,0,1,3,3,0.05,LOW RISK
U0768,16.75,6.75,2,6.0,396,4,2,1,0,0,2,0.94,HIGH RISK
U0769,3.0,1.4285714285714286,2,5.0,0,7,1,1,1,1,3,1.0,HIGH RISK
U0770,16.25,5.166666666666667,8,8.0,1188,12,2,0,2,2,4,0.38,LOW RISK
U0771,3.0833333333333335,1.5833333333333333,17,6.0,0,12,1,0,2,3,2,0.12,LOW RISK
U0772,16.416666666666668,4.833333333333333,7,9.0,1188,12,2,0,3,4,2,0.22,LOW RISK
U0773,2.5555555555555554,1.1111111111111112,8,5.0,0,9,1,1,4,3,0,0.82,HIGH RISK
U0774,2.6666666666666665,2.6666666666666665,3,6.0,0,3,1,1,4,1,3,0.96,HIGH RISK
U0775,16.0,5.166666666666667,13,8.0,1188,12,2,0,0,0,2,0.07,LOW RISK
U0777,2.25,1.5,20,6.0,0,12,1,0,3,2,2,0.09,LOW RISK
U0778,17.25,5.25,8,8.0,1188,12,2,0,3,2,1,0.01,LOW RISK
U0779,17.166666666666668,5.5,8,6.0,1188,12,2,0,1,2,2,0.02,LOW RISK
U0780,8.583333333333334,3.0833333333333335,9,4.0,348,12,3,0,1,2,0,0.29,LOW RISK
U0781,6.5,1.9166666666666667,5,6.0,348,12,3,0,3,0,0,0.29,LOW RISK
U0782,7.666666666666667,2.1666666666666665,5,5.333333333333333,348,12,3,0,1,2,1,0.21,LOW RISK
U0784,2.5,1.1666666666666667,3,4.5,0,6,1,1,5,4,1,0.97,HIGH RISK
U0785,2.1818181818181817,1.6363636363636365,7,6.0,0,11,1,1,2,3,0,0.86,HIGH RISK
U0786,38.666666666666664,9.666666666666666,6,7.0,4788,12,0,0,3,2,0,0.02,LOW RISK
U0787,8.083333333333334,2.5833333333333335,12,5.666666666666667,348,12,3,0,3,2,3,0.01,LOW RISK
U0788,7.166666666666667,2.8333333333333335,11,5.0,348,12,3,0,2,0,4,0.02,LOW RISK
U0789,7.5,2.3,12,6.0,290,10,3,1,1,0,3,0.18,LOW RISK
U0790,33.083333333333336,9.916666666666666,3,6.0,4788,12,0,0,1,0,2,0.03,LOW RISK
U0792,7.416666666666667,2.3333333333333335,4,4.0,348,12,3,0,3,0,2,0.27,LOW RISK
U0793,6.333333333333333,2.3333333333333335,1,5.0,87,3,3,1,0,1,3,0.99,HIGH RISK
U0794,10.0,1.0,0,6.0,29,1,3,1,4,2,3,0.99,HIGH RISK
U0795,1.8571428571428572,1.5714285714285714,4,4.0,0,7,1,1,1,2,2,0.91,HIGH RISK
U0796,19.083333333333332,5.333333333333333,11,6.75,1188,12,2,0,2,2,0,0.01,LOW RISK
U0798,6.0,3.0,3,6.0,58,2,3,1,2,2,2,1.0,HIGH RISK
U0799,6.25,2.4166666666666665,7,5.0,348,12,3,0,4,4,3,0.24,LOW RISK
U0801,18.0,4.8,3,6.0,495,5,2,1,1,2,3,0.93,HIGH RISK
U0802,2.125,1.5,5,7.0,0,8,1,1,2,1,1,0.91,HIGH RISK
U0803,6.75,3.0,3,4.0,116,4,3,1,3,3,1,0.9,HIGH RISK
U0804,7.090909090909091,2.4545454545454546,13,4.0,319,11,3,1,0,4,3,0.69,MEDIUM RISK
U0805,8.416666666666666,1.5833333333333333,10,6.0,348,12,3,0,2,2,2,0.06,LOW RISK
U0806,19.083333333333332,5.0,8,6.5,1188,12,2,0,4,4,1,0.05,LOW RISK
U0807,33.25,10.0,3,8.0,4788,12,0,0,0,0,3,0.11,LOW RISK
U0808,35.75,10.0,1,6.0,1596,4,0,1,0,2,2,0.81,HIGH RISK
U0809,8.666666666666666,2.0,4,8.0,87,3,3,1,5,0,3,0.98,HIGH RISK
U0810,2.4166666666666665,1.25,8,5.5,0,12,1,0,1,2,4,0.1,LOW RISK
U0811,33.5,9.833333333333334,3,6.5,4788,12,0,0,2,2,1,0.14,LOW RISK
U0812,16.583333333333332,5.833333333333333,5,8.0,1188,12,2,0,0,0,1,0.13,LOW RISK
U0813,1.6666666666666667,1.0,2,6.0,0,3,1,1,5,1,3,0.99,HIGH RISK
U0814,36.0,9.75,6,5.0,4788,12,0,0,4,3,3,0.04,LOW RISK
U0815,17.583333333333332,5.5,16,8.0,1188,12,2,0,3,4,3,0.09,LOW RISK
U0816,8.0,1.7142857142857142,2,8.0,203,7,3,1,2,2,4,0.87,HIGH RISK
U0817,7.0,2.0,5,6.0,174,6,3,1,0,3,4,0.95,HIGH RISK
U0818,3.2,1.8,7,5.0,0,5,1,1,1,0,0,0.96,HIGH RISK
U0819,3.5,1.0,1,4.0,0,6,1,1,5,4,2,0.97,HIGH RISK
U0820,2.2,1.0,3,6.0,0,5,1,1,0,0,2,1.0,HIGH RISK
U0821,13.916666666666666,6.0,8,6.333333333333333,1188,12,2,0,1,4,2,0.07,LOW RISK
U0822,2.4,1.0,5,6.0,0,5,1,1,0,0,1,0.95,HIGH RISK
U0823,2.5714285714285716,1.0,7,4.0,0,7,1,1,2,3,2,0.75,HIGH RISK
U0825,7.666666666666667,3.3333333333333335,2,6.0,87,3,3,1,2,0,0,1.0,HIGH RISK
U0827,2.4166666666666665,1.5,9,7.0,0,12,1,0,4,1,2,0.19,LOW RISK
U0828,1.9090909090909092,1.4545454545454546,12,4.0,0,11,1,1,5,2,2,0.87,HIGH RISK
U0829,14.25,6.166666666666667,5,6.0,1188,12,2,0,2,3,1,0.79,HIGH RISK
U0830,6.666666666666667,2.8333333333333335,12,5.5,348,12,3,0,1,2,1,0.1,LOW RISK
U0831,2.2857142857142856,1.1428571428571428,2,5.0,0,7,1,1,0,2,2,0.97,HIGH RISK
U0832,1.0,1.0,0,6.0,29,1,3,1,3,0,1,0.98,HIGH RISK
U0833,2.0,1.25,2,7.0,0,4,1,1,1,0,3,0.98,HIGH RISK
U0834,3.0,2.5,2,6.0,0,2,1,1,4,4,4,0.96,HIGH RISK
U0835,7.833333333333333,1.6666666666666667,11,7.0,174,6,3,1,4,2,4,0.7,HIGH RISK
U0836,6.0,1.0,0,6.0,29,1,3,1,1,2,3,1.0,HIGH RISK
U0837,40.416666666666664,10.0,2,8.0,4788,12,0,0,4,2,1,0.14,LOW RISK
U0839,7.75,3.1666666666666665,13,6.0,348,12,3,0,5,3,4,0.07,LOW RISK
U0840,8.666666666666666,1.3333333333333333,3,6.5,87,3,3,1,0,1,1,0.95,HIGH RISK
U0841,1.5,2.5,0,6.0,0,2,1,1,5,2,3,0.98,HIGH RISK
U0842,6.8,2.8,4,5.333333333333333,145,5,3,1,0,3,1,0.88,HIGH RISK
U0843,2.6,1.2,4,6.0,0,5,1,1,0,4,4,0.93,HIGH RISK
U0844,32.111111111111114,9.88888888888889,4,6.0,3591,9,0,1,5,2,0,0.71,HIGH RISK
U0845,3.0,1.4285714285714286,3,6.0,0,7,1,1,1,1,1,1.0,HIGH RISK
U0848,37.25,10.0,1,7.75,3192,8,0,1,0,3,0,0.74,HIGH RISK
U0849,7.25,2.5833333333333335,10,5.0,348,12,3,0,3,2,2,0.08,LOW RISK
U0850,7.1,2.1,7,5.0,290,10,3,1,1,3,4,0.7,HIGH RISK
U0851,2.5,1.1666666666666667,3,6.0,0,6,1,1,2,3,1,0.98,HIGH RISK
U0852,17.25,5.333333333333333,8,8.0,1188,12,2,0,0,0,1,0.01,LOW RISK
U0853,2.6666666666666665,1.3333333333333333,1,6.0,0,3,1,1,3,3,1,0.99,HIGH RISK
U0854,13.5,6.333333333333333,6,7.0,594,6,2,1,2,2,0,0.67,MEDIUM RISK
U0855,2.75,1.5,3,6.0,0,4,1,1,2,2,4,0.95,HIGH RISK
U0857,3.0,2.5,1,6.0,0,2,1,1,5,3,0,0.97,HIGH RISK
U0858,8.0,3.0,0,6.0,29,1,3,1,0,0,1,1.0,HIGH RISK
U0859,7.25,2.0,8,5.5,348,12,3,0,3,2,2,0.1,LOW RISK
U0861,17.8,4.5,9,8.0,990,10,2,1,0,4,1,0.64,MEDIUM RISK
U0862,7.0,3.0,0,6.0,29,1,3,1,5,4,1,0.99,HIGH RISK
U0863,7.5,2.375,7,6.0,232,8,3,1,0,0,2,0.49,MEDIUM RISK
U0864,5.666666666666667,2.6666666666666665,2,9.0,87,3,3,1,1,0,1,0.98,HIGH RISK
U0866,7.083333333333333,2.75,9,6.0,348,12,3,0,3,3,1,0.05,LOW RISK
U0867,2.0,1.5,1,6.0,0,2,1,1,2,0,1,1.0,HIGH RISK
U0868,2.0,2.0,1,6.0,0,2,1,1,0,0,0,0.99,HIGH RISK
U0869,17.22222222222222,5.555555555555555,6,5.5,891,9,2,1,5,1,3,0.75,HIGH RISK
U0870,34.166666666666664,9.833333333333334,6,7.0,4788,12,0,0,1,0,0,0.07,LOW RISK
U0871,2.5,2.0,2,7.0,0,2,1,1,5,1,2,0.94,HIGH RISK
U0872,2.1666666666666665,1.1666666666666667,3,6.0,0,6,1,1,4,4,1,0.97,HIGH RISK
U0873,7.75,3.25,8,4.5,348,12,3,0,1,3,3,0.1,LOW RISK
U0874,7.181818181818182,1.8181818181818181,8,4.0,319,11,3,1,3,0,1,0.75,HIGH RISK
U0875,2.8333333333333335,2.3333333333333335,3,6.0,0,6,1,1,2,0,1,1.0,HIGH RISK
U0877,15.083333333333334,4.916666666666667,8,6.0,1188,12,2,0,0,3,1,0.13,LOW RISK
U0878,6.75,2.1666666666666665,13,4.0,348,12,3,0,5,4,1,0.08,LOW RISK
U0879,3.0,1.25,5,5.0,0,4,1,1,4,0,2,0.77,HIGH RISK
U0880,2.4,1.6,5,6.0,0,5,1,1,1,4,3,0.87,HIGH RISK
U0881,2.375,1.375,10,7.5,0,8,1,1,1,4,1,0.73,HIGH RISK
U0882,8.0,2.0833333333333335,10,5.0,348,12,3,0,5,4,1,0.08,LOW RISK
U0883,2.4166666666666665,1.0833333333333333,13,6.0,0,12,1,0,4,4,4,0.16,LOW RISK
U0884,2.5,1.5,1,4.0,0,4,1,1,5,3,1,0.95,HIGH RISK
U0885,17.0,5.333333333333333,9,7.0,1188,12,2,0,0,4,1,0.11,LOW RISK
U0886,2.3333333333333335,1.0,3,6.0,0,3,1,1,3,0,4,0.99,HIGH RISK
U0887,7.857142857142857,3.4285714285714284,7,7.0,203,7,3,1,1,2,1,0.76,HIGH RISK
U0888,3.0,1.3333333333333333,0,7.5,0,6,1,1,0,0,1,0.98,HIGH RISK
U0889,2.4285714285714284,1.0,6,6.0,0,7,1,1,3,2,2,0.95,HIGH RISK
U0890,2.6666666666666665,1.6666666666666667,17,6.0,0,12,1,0,0,2,1,0.12,LOW RISK
U0891,18.666666666666668,5.333333333333333,7,8.333333333333334,1188,12,2,0,4,0,2,0.1,LOW RISK
U0892,15.0,5.666666666666667,4,6.0,891,9,2,1,1,2,4,0.87,HIGH RISK
U0893,17.0,5.083333333333333,8,8.0,1188,12,2,0,5,0,1,0.04,LOW RISK
U0894,2.4444444444444446,1.6666666666666667,10,6.0,0,9,1,1,5,3,2,0.88,HIGH RISK
U0895,6.833333333333333,2.0,6,4.666666666666667,348,12,3,0,3,3,2,0.28,LOW RISK
U0897,2.3333333333333335,1.3333333333333333,11,5.5,0,12,1,0,4,1,3,0.11,LOW RISK
U0898,16.916666666666668,5.25,8,7.0,1188,12,2,0,3,2,1,0.07,LOW RISK
U0899,2.0,1.8,2,5.0,0,5,1,1,2,0,2,0.97,HIGH RISK
U0901,2.4,1.0,2,5.5,0,5,1,1,4,2,2,1.0,HIGH RISK
U0902,1.0,4.0,3,6.0,0,1,1,1,0,4,1,0.99,HIGH RISK
U0903,2.1666666666666665,1.0833333333333333,9,6.0,0,12,1,0,1,4,4,0.57,MEDIUM RISK
U0904,7.818181818181818,2.090909090909091,8,5.0,319,11,3,1,4,0,1,0.7,HIGH RISK
U0905,7.5,1.9166666666666667,10,4.75,348,12,3,0,2,0,2,0.03,LOW RISK
U0906,17.833333333333332,4.833333333333333,20,6.333333333333333,1188,12,2,0,1,2,2,0.04,LOW RISK
U0909,2.25,2.0,4,6.0,0,4,1,1,3,0,3,0.95,HIGH RISK
U0910,2.6666666666666665,1.0,2,6.0,0,6,1,1,5,3,3,0.98,HIGH RISK
U0911,6.333333333333333,2.6666666666666665,1,6.0,87,3,3,1,5,3,4,0.97,HIGH RISK
U0912,2.4444444444444446,1.5555555555555556,7,7.0,0,9,1,1,3,2,1,0.82,HIGH RISK
U0913,8.166666666666666,2.1666666666666665,5,4.0,348,12,3,0,4,3,2,0.25,LOW RISK
U0914,7.285714285714286,1.8571428571428572,6,5.0,203,7,3,1,5,2,4,0.44,MEDIUM RISK
U0915,8.25,2.6666666666666665,14,5.75,348,12,3,0,2,2,0,0.03,LOW RISK
U0916,5.0,3.3333333333333335,3,6.0,87,3,3,1,1,0,4,0.96,HIGH RISK
U0918,36.5,9.916666666666666,5,7.5,4788,12,0,0,2,1,1,0.02,LOW RISK
U0919,17.5,5.0,8,8.0,1188,12,2,0,0,4,2,0.13,LOW RISK
U0920,3.0,2.0,0,6.0,0,1,1,1,2,2,3,1.0,HIGH RISK
U0921,17.416666666666668,5.333333333333333,11,7.0,1188,12,2,0,1,4,2,0.06,LOW RISK
U0922,7.25,2.0,1,6.0,116,4,3,1,2,0,2,0.98,HIGH RISK
U0923,15.625,5.375,7,6.0,792,8,2,1,3,3,4,0.69,MEDIUM RISK
U0924,15.666666666666666,6.0,7,7.0,1188,12,2,0,1,2,2,0.11,LOW RISK
U0925,7.2727272727272725,2.727272727272727,10,5.0,319,11,3,1,4,2,4,0.17,LOW RISK
U0926,2.5,1.25,9,7.0,0,12,1,0,0,2,2,0.09,LOW RISK
U0928,7.375,2.125,4,6.0,232,8,3,1,4,0,2,0.93,HIGH RISK
U0930,3.5,1.0,3,4.0,0,2,1,1,1,0,1,0.98,HIGH RISK
U0931,2.8,1.2,3,7.0,0,5,1,1,0,4,1,0.96,HIGH RISK
U0932,19.333333333333332,6.0,13,6.0,1188,12,2,0,3,3,0,0.1,LOW RISK
U0933,31.916666666666668,9.833333333333334,3,5.0,4788,12,0,0,4,3,1,0.37,LOW RISK
U0934,7.083333333333333,2.0833333333333335,11,3.5,348,12,3,0,4,2,2,0.11,LOW RISK
U0935,2.0,1.8333333333333333,3,7.0,0,6,1,1,0,2,2,0.99,HIGH RISK
U0936,2.090909090909091,1.1818181818181819,9,5.0,0,11,1,1,2,0,2,0.74,HIGH RISK
U0937,2.6666666666666665,1.3333333333333333,9,6.0,0,9,1,1,0,4,3,0.79,HIGH RISK
U0938,33.833333333333336,9.416666666666666,1,7.333333333333333,4788,12,0,0,4,0,1,0.11,LOW RISK
U0940,7.666666666666667,2.5,9,4.0,348,12,3,0,3,0,2,0.09,LOW RISK
U0941,2.090909090909091,1.0,10,5.0,0,11,1,1,0,0,3,0.66,MEDIUM RISK
